,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
2056,FDP34,12.85,Low Fat,0.12908502114956105,Snack Foods,157.763,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.855435836266782
2057,FDA20,6.78,Low Fat,0.06448397621252379,Fruits and Vegetables,184.624,OUT035,2004,Small,Tier 2,Supermarket Type1,17.550922157262818
2058,FDE41,9.195,Regular,0.06203733452658639,Frozen Foods,85.5566,OUT035,2004,Small,Tier 2,Supermarket Type1,9.761428982071148
2059,DRK47,7.905,Low Fat,0.06209589660774356,Hard Drinks,229.2694,OUT046,1997,Small,Tier 1,Supermarket Type1,12.224824486616084
2060,FDY10,17.6,Low Fat,0.04816656500998222,Snack Foods,115.4176,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.462225567061044
2061,FDI02,15.7,Regular,0.10904552566080114,Canned,112.0202,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.659849402901354
2062,FDE41,9.195,Regular,0.0,Frozen Foods,83.7566,OUT019,1985,Small,Tier 1,Grocery Store,6.330280030238252
2063,FDZ52,19.2,Low Fat,0.09530222068174204,Frozen Foods,112.7886,OUT013,1987,High,Tier 3,Supermarket Type1,12.116952764258357
2064,FDG50,7.405,Low Fat,0.015217625358155676,Canned,92.7146,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.584472935475002
2065,DRL01,19.5,Regular,0.12148341812191824,Soft Drinks,233.9958,OUT010,1998,Medium,Tier 3,Grocery Store,7.760570245407922
2066,FDV48,9.195,Regular,0.05060644135800494,Baking Goods,78.1644,OUT017,2007,Medium,Tier 2,Supermarket Type1,11.224476656437083
2067,FDR48,11.65,Low Fat,0.12378359357790353,Baking Goods,151.1024,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.492809619830354
2068,NCD54,21.1,Low Fat,0.028572689007202775,Household,146.1786,OUT013,1987,High,Tier 3,Supermarket Type1,14.476856620052995
2069,NCT54,8.695,Low Fat,0.11351772725887593,Household,93.2094,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.734927193251362
2070,FDH02,7.27,Regular,0.020551219580065165,Canned,89.0488,OUT013,1987,High,Tier 3,Supermarket Type1,5.657669382198202
2071,NCD43,8.85,Low Fat,0.015879870788567566,Household,105.6964,OUT013,1987,High,Tier 3,Supermarket Type1,5.94762563267062
2072,FDE46,18.6,Low Fat,0.015643708617691543,Snack Foods,152.9366,OUT035,2004,Small,Tier 2,Supermarket Type1,11.846428686359275
2073,NCO42,21.25,Low Fat,0.024240021405943207,Household,144.6102,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.592667494195458
2074,FDR40,9.1,Regular,0.008014674520189549,Frozen Foods,78.7618,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.385270188218925
2075,FDG24,7.975,Low Fat,0.014547565181165192,Baking Goods,82.425,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.081664162235327
2076,NCO17,10.0,Low Fat,0.07119892662363732,Health and Hygiene,121.444,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.602284794911208
2077,FDF22,6.865,Low Fat,0.05527450673412996,Snack Foods,214.0218,OUT046,1997,Small,Tier 1,Supermarket Type1,17.71226319880069
2078,FDC59,16.7,Regular,0.05317915937580404,Starchy Foods,65.5168,OUT035,2004,Small,Tier 2,Supermarket Type1,10.074998778803163
2079,NCY18,7.285,Low Fat,0.05082756060040522,Household,174.9054,OUT010,1998,Medium,Tier 3,Grocery Store,8.068762480123368
2080,DRE48,8.43,Low Fat,0.017211888935700095,Soft Drinks,196.2768,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.638807796239611
2081,FDV60,20.2,Regular,0.17934936754558242,Baking Goods,194.611,OUT010,1998,Medium,Tier 3,Grocery Store,7.323723408556804
2082,FDB56,8.75,Regular,0.07208177351326026,Fruits and Vegetables,187.6556,OUT049,1999,Medium,Tier 1,Supermarket Type1,17.388027171045973
2083,FDL20,17.1,Low Fat,0.12026236047782246,Fruits and Vegetables,111.1886,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.44523502137562
2084,NCZ53,9.6,Low Fat,0.024066693817250382,Health and Hygiene,190.4214,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.813550679790573
2085,DRM35,9.695,Low Fat,0.06806159064619877,Hard Drinks,177.5344,OUT035,2004,Small,Tier 2,Supermarket Type1,14.475797596156017
2086,FDV16,7.75,Regular,0.07967097612838758,Frozen Foods,35.2558,OUT046,1997,Small,Tier 1,Supermarket Type1,9.209030987092607
2087,FDY19,19.75,Low Fat,0.040499233958668515,Fruits and Vegetables,115.8466,OUT013,1987,High,Tier 3,Supermarket Type1,13.526292791463645
2088,FDY12,9.8,Regular,0.1859385302933787,Baking Goods,50.8008,OUT010,1998,Medium,Tier 3,Grocery Store,4.660105973631824
2089,FDM15,11.8,Regular,0.05614059014421551,Meat,152.4366,OUT017,2007,Medium,Tier 2,Supermarket Type1,15.780266449698159
2090,FDP12,9.8,Regular,0.04433949748673641,Baking Goods,36.8874,OUT049,1999,Medium,Tier 1,Supermarket Type1,8.265070220101206
2091,FDT21,7.42,Low Fat,0.020170084285394123,Snack Foods,248.0092,OUT013,1987,High,Tier 3,Supermarket Type1,10.75792384960252
2092,DRE49,20.75,Low Fat,0.03495021040753061,Soft Drinks,151.8024,OUT010,1998,Medium,Tier 3,Grocery Store,5.33448967982421
2093,FDN16,12.6,Regular,0.06090483761114518,Frozen Foods,103.999,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.3811300945038
2094,FDE04,19.75,Regular,0.017934695562151933,Frozen Foods,179.566,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.918729818702854
2095,FDC51,10.895,Regular,0.009567934976906282,Dairy,122.973,OUT013,1987,High,Tier 3,Supermarket Type1,10.719433631992008
2096,FDO04,16.6,Low Fat,0.026296503230819224,Frozen Foods,53.5614,OUT018,2009,Medium,Tier 3,Supermarket Type2,9.793928628676376
2097,FDD41,6.765,Regular,0.08411472758189609,Frozen Foods,105.3306,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.78668048062033
2098,FDI45,13.1,Low Fat,0.03696572931800576,Fruits and Vegetables,175.8054,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.097426554465965
2099,NCB18,19.6,Low Fat,0.04026940827259287,Household,89.5514,OUT027,1985,Medium,Tier 3,Supermarket Type3,14.985101058186997
2100,FDW51,6.155,Regular,0.09093270900775291,Meat,213.956,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.282978961072216
2101,NCK07,10.65,Low Fat,0.04753860891984341,Others,164.1526,OUT046,1997,Small,Tier 1,Supermarket Type1,12.184596254088786
2102,FDZ45,14.1,Low Fat,0.11072817566094525,Snack Foods,197.9084,OUT019,1985,Small,Tier 1,Grocery Store,9.973402654171029
2103,FDB37,20.25,Regular,0.02268164169922109,Baking Goods,241.8538,OUT046,1997,Small,Tier 1,Supermarket Type1,17.934423111391872
2104,FDZ60,20.5,Low Fat,0.11273854781726635,Baking Goods,106.0596,OUT035,2004,Small,Tier 2,Supermarket Type1,9.901487379830073
2105,FDN04,11.8,Regular,0.013977196294938963,Frozen Foods,176.8344,OUT013,1987,High,Tier 3,Supermarket Type1,15.281624599975917
2106,FDW47,15.0,Low Fat,0.0452951436945364,Breads,120.0414,OUT013,1987,High,Tier 3,Supermarket Type1,15.231089127435347
2107,FDB17,13.15,Low Fat,0.035986246555192815,Frozen Foods,180.7976,OUT013,1987,High,Tier 3,Supermarket Type1,18.32865249829559
2108,FDR56,15.5,Regular,0.09637898660860468,Fruits and Vegetables,198.9768,OUT018,2009,Medium,Tier 3,Supermarket Type2,16.786065543017095
2109,FDU55,16.2,Low Fat,0.03511361073523941,Fruits and Vegetables,260.6278,OUT027,1985,Medium,Tier 3,Supermarket Type3,21.083417862079756
2110,FDH40,11.6,Regular,0.07638312324782465,Frozen Foods,81.7276,OUT017,2007,Medium,Tier 2,Supermarket Type1,12.492181564117734
2111,FDH05,14.35,Regular,0.08714510796391108,Frozen Foods,231.8984,OUT049,1999,Medium,Tier 1,Supermarket Type1,16.671871085783252
2112,FDX58,13.15,Low Fat,0.04291813272675962,Snack Foods,182.695,OUT045,2002,Medium,Tier 2,Supermarket Type1,16.14859614554873
2113,FDC51,10.895,Regular,0.009574064034082152,Dairy,121.673,OUT035,2004,Small,Tier 2,Supermarket Type1,12.53752563341608
2114,NCR05,10.1,Low Fat,0.05348374918880534,Health and Hygiene,199.5084,OUT017,2007,Medium,Tier 2,Supermarket Type1,14.996951676853326
2115,DRH25,18.7,Low Fat,0.014568929873612914,Soft Drinks,50.8324,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.777705811377263
2116,NCR53,12.15,Low Fat,0.1356372387732751,Health and Hygiene,224.0404,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.000897724049475
2117,FDS04,10.195,Regular,0.1368559309677243,Frozen Foods,138.6838,OUT046,1997,Small,Tier 1,Supermarket Type1,13.366726312242957
2118,FDC03,8.575,Regular,0.06932707456821323,Dairy,193.3794,OUT013,1987,High,Tier 3,Supermarket Type1,9.206413297643142
2119,FDP44,16.5,Regular,0.1252433020941175,Fruits and Vegetables,102.2332,OUT010,1998,Medium,Tier 3,Grocery Store,4.680456039520443
2120,FDK16,9.065,Low Fat,0.10957127077229631,Frozen Foods,95.3094,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.966967487862103
2121,NCC30,16.6,Low Fat,0.027205742763368363,Household,178.7344,OUT046,1997,Small,Tier 1,Supermarket Type1,11.7104530732589
2122,FDZ26,11.6,Regular,0.1859385302933787,Dairy,238.5222,OUT010,1998,Medium,Tier 3,Grocery Store,8.950620932128889
2123,NCO54,19.5,Low Fat,0.014230700550640601,Household,57.1614,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.137489235361985
2124,NCP41,16.6,Low Fat,0.026771813455821407,Health and Hygiene,106.2596,OUT010,1998,Medium,Tier 3,Grocery Store,5.997398872518924
2125,DRE27,11.85,Low Fat,0.12476027975670087,Dairy,98.0726,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.249073404241823
2126,FDQ10,12.85,Low Fat,0.03261395574637986,Snack Foods,170.6422,OUT013,1987,High,Tier 3,Supermarket Type1,14.31190655866575
2127,NCU42,9.0,Low Fat,0.019348584038059956,Household,170.0474,OUT049,1999,Medium,Tier 1,Supermarket Type1,16.14859614554873
2128,FDX43,5.655,Low Fat,0.08181854286750455,Fruits and Vegetables,165.85,OUT035,2004,Small,Tier 2,Supermarket Type1,12.2337282220919
2129,NCD19,8.93,Low Fat,0.01309329547220643,Household,55.1614,OUT046,1997,Small,Tier 1,Supermarket Type1,9.793928628676376
2130,NCI54,15.2,Low Fat,0.03304077875027267,Household,108.1912,OUT035,2004,Small,Tier 2,Supermarket Type1,12.289819941780017
2131,FDS37,7.655,Low Fat,0.052088679984544674,Canned,114.1492,OUT010,1998,Medium,Tier 3,Grocery Store,4.874884678402842
2132,FDO25,6.3,Low Fat,0.11941002605607727,Canned,209.027,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.647882748930343
2133,FDS57,15.5,Low Fat,0.09858036690907562,Snack Foods,143.547,OUT049,1999,Medium,Tier 1,Supermarket Type1,11.270090848307406
2134,FDI52,18.7,Low Fat,0.09970132822115153,Frozen Foods,122.1072,OUT049,1999,Medium,Tier 1,Supermarket Type1,7.883889616931423
2135,DRK12,9.5,Low Fat,0.04119659059038574,Soft Drinks,31.89,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.154327665174413
2136,FDG40,13.65,Low Fat,0.039268412977165074,Frozen Foods,34.4558,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.486504073297304
2137,FDU49,19.5,Regular,0.030293105390519458,Canned,86.254,OUT045,2002,Medium,Tier 2,Supermarket Type1,12.934283742346537
2138,FDR49,8.71,Low Fat,0.0,Canned,46.5376,OUT013,1987,High,Tier 3,Supermarket Type1,8.31672825007756
2139,FDF40,20.25,Regular,0.03865886303736885,Dairy,247.8092,OUT019,1985,Small,Tier 1,Grocery Store,7.926506064382066
2140,DRE03,19.6,Low Fat,0.024071872654121636,Dairy,46.3718,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.714518410494552
2141,FDR55,12.15,Regular,0.12349462321940054,Fruits and Vegetables,189.1872,OUT027,1985,Medium,Tier 3,Supermarket Type3,17.429036820989104
2142,NCU05,11.8,Low Fat,0.05706547768818491,Health and Hygiene,82.3618,OUT035,2004,Small,Tier 2,Supermarket Type1,10.651402755562856
2143,FDR36,6.715,Regular,0.11535708920416081,Baking Goods,40.3454,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.431297519479898
2144,NCM30,19.1,Low Fat,0.06507531828619854,Household,39.6796,OUT013,1987,High,Tier 3,Supermarket Type1,8.708669738663527
2145,FDH24,20.7,Low Fat,0.021237336823776144,Baking Goods,156.6288,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.77848377159333
2146,DRO47,10.195,Low Fat,0.10677315631101944,Hard Drinks,113.986,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.678638719954211
2147,FDQ49,20.2,Regular,0.03871071485702489,Breakfast,155.163,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.214261906131163
2148,DRJ37,10.8,Low Fat,0.05930740926099133,Soft Drinks,151.9024,OUT046,1997,Small,Tier 1,Supermarket Type1,13.716475109288336
2149,NCJ42,19.75,Low Fat,0.014257461635806675,Household,100.8332,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.54299719803829
2150,FDD05,19.35,Low Fat,0.016500417271757144,Frozen Foods,120.9098,OUT049,1999,Medium,Tier 1,Supermarket Type1,11.904654629941277
2151,FDC39,7.405,Low Fat,0.14828544520342501,Dairy,206.6296,OUT018,2009,Medium,Tier 3,Supermarket Type2,14.605952411181878
2152,NCY06,15.25,Low Fat,0.059502947327687204,Household,128.8968,OUT045,2002,Medium,Tier 2,Supermarket Type1,13.293034210151488
2153,NCS06,7.935,Low Fat,0.0540780017384821,Household,263.591,OUT019,1985,Small,Tier 1,Grocery Store,6.406885493174207
2154,FDE16,8.895,Low Fat,0.026054748851653386,Frozen Foods,207.8954,OUT045,2002,Medium,Tier 2,Supermarket Type1,15.244470699915084
2155,NCQ50,18.75,Low Fat,0.033731973698148836,Household,215.2218,OUT046,1997,Small,Tier 1,Supermarket Type1,16.752919488139852
2156,FDX50,20.1,Low Fat,0.07197381166670724,Dairy,110.3228,OUT046,1997,Small,Tier 1,Supermarket Type1,12.092718794041083
2157,NCL41,12.35,Low Fat,0.041116714606023785,Health and Hygiene,35.7216,OUT017,2007,Medium,Tier 2,Supermarket Type1,8.037965377089936
2158,FDM58,16.85,Regular,0.076974955854133,Snack Foods,111.8544,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.882690272614024
2159,FDH35,18.25,Low Fat,0.09607703115320103,Starchy Foods,166.3526,OUT010,1998,Medium,Tier 3,Grocery Store,5.47873441212761
2160,FDS50,17.0,Low Fat,0.054033120583590805,Dairy,219.8114,OUT049,1999,Medium,Tier 1,Supermarket Type1,10.349499380672853
2161,FDT09,15.15,Regular,0.012130047603045837,Snack Foods,133.2284,OUT027,1985,Medium,Tier 3,Supermarket Type3,16.324540799621
2162,FDR60,14.3,Low Fat,0.12305478133259531,Baking Goods,76.7328,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.950070125973062
2163,FDG22,17.6,Regular,0.04054786671066017,Snack Foods,35.019,OUT046,1997,Small,Tier 1,Supermarket Type1,8.70281320042196
2164,FDL52,6.635,Regular,0.044846216068170804,Frozen Foods,37.9506,OUT027,1985,Medium,Tier 3,Supermarket Type3,9.6934110494591
2165,DRJ39,20.25,Low Fat,0.03582460771755133,Dairy,218.3482,OUT018,2009,Medium,Tier 3,Supermarket Type2,13.406357345782427
2166,FDW45,18.0,Low Fat,0.038481643955065634,Snack Foods,145.1418,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.835754792961545
2167,NCQ38,16.35,Low Fat,0.013304636498384485,Others,106.028,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.213029612972694
2168,FDB26,14.0,Regular,0.030960108302944926,Canned,53.764,OUT017,2007,Medium,Tier 2,Supermarket Type1,9.279153212468568
2169,DRG48,5.78,Low Fat,0.01445015776583352,Soft Drinks,145.2102,OUT046,1997,Small,Tier 1,Supermarket Type1,14.521196427151636
2170,FDH10,21.0,Low Fat,0.07929764064155517,Snack Foods,191.8478,OUT010,1998,Medium,Tier 3,Grocery Store,9.185417983494732
2171,FDP28,13.65,Regular,0.07766991297525587,Frozen Foods,262.8936,OUT049,1999,Medium,Tier 1,Supermarket Type1,17.052752398623092
2172,FDJ44,12.3,Regular,0.16379263499043,Fruits and Vegetables,173.1396,OUT010,1998,Medium,Tier 3,Grocery Store,8.869552141576207
2173,FDI07,12.35,Regular,0.03326970443558279,Meat,196.9426,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.04136811856133
2174,DRJ24,11.8,Low Fat,0.10793044455986307,Soft Drinks,185.1924,OUT017,2007,Medium,Tier 2,Supermarket Type1,13.735322917413763
2175,DRL47,19.7,Low Fat,0.03799829033732731,Hard Drinks,127.3362,OUT035,2004,Small,Tier 2,Supermarket Type1,9.105817638115248
2176,FDP38,10.1,Low Fat,0.03157170605862501,Canned,50.9008,OUT013,1987,High,Tier 3,Supermarket Type1,7.075413203651146
2177,FDK02,12.5,Low Fat,0.17939302449283498,Canned,120.544,OUT019,1985,Small,Tier 1,Grocery Store,7.8263409257356535
2178,FDO23,17.85,Low Fat,0.1365441604284675,Breads,94.1436,OUT013,1987,High,Tier 3,Supermarket Type1,11.713688899086273
2179,NCE54,20.7,Low Fat,0.026522616136384625,Household,74.6354,OUT013,1987,High,Tier 3,Supermarket Type1,10.174586226777304
2180,FDS52,8.89,Low Fat,0.005459584310160183,Frozen Foods,99.7016,OUT046,1997,Small,Tier 1,Supermarket Type1,12.435034463258141
2181,FDW01,14.5,Low Fat,0.06208088330571098,Canned,153.4682,OUT035,2004,Small,Tier 2,Supermarket Type1,11.881118280232592
2182,NCF07,9.0,Low Fat,0.03169599933226332,Household,100.8016,OUT017,2007,Medium,Tier 2,Supermarket Type1,10.363982905300311
2183,DRE15,13.35,Low Fat,0.017700268888635316,Dairy,77.5012,OUT018,2009,Medium,Tier 3,Supermarket Type2,11.492809619830354
2184,FDR58,6.675,Low Fat,0.04106656812969151,Snack Foods,92.3462,OUT046,1997,Small,Tier 1,Supermarket Type1,13.400180438648473
2185,FDL24,10.3,Regular,0.024571503793582587,Baking Goods,173.0422,OUT013,1987,High,Tier 3,Supermarket Type1,12.74309537727694
2186,FDQ25,8.63,Regular,0.027751112072183413,Canned,173.7422,OUT027,1985,Medium,Tier 3,Supermarket Type3,15.356336372595575
2187,FDX56,17.1,Regular,0.07138798770476788,Fruits and Vegetables,207.0638,OUT013,1987,High,Tier 3,Supermarket Type1,17.06495473008468
2188,FDD20,14.15,Low Fat,0.020585560919725278,Fruits and Vegetables,123.6046,OUT018,2009,Medium,Tier 3,Supermarket Type2,10.75792384960252
2189,DRF60,10.8,Low Fat,0.05103834369038333,Soft Drinks,236.5564,OUT017,2007,Medium,Tier 2,Supermarket Type1,17.373333884370304
2190,FDW13,8.5,Low Fat,0.09374846915063215,Canned,51.3324,OUT018,2009,Medium,Tier 3,Supermarket Type2,9.777705811377263
2191,FDF09,6.215,Low Fat,0.01206571067066697,Fruits and Vegetables,39.2848,OUT013,1987,High,Tier 3,Supermarket Type1,8.051682068162794
2192,FDY45,17.5,Low Fat,0.0,Snack Foods,253.0356,OUT035,2004,Small,Tier 2,Supermarket Type1,16.604528691339656
2193,FDR26,20.7,Low Fat,0.04202797295584746,Dairy,178.3028,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.20451165271323
2194,FDZ01,8.975,Regular,0.00901805978984952,Canned,103.399,OUT046,1997,Small,Tier 1,Supermarket Type1,13.715295400405825
2195,FDH53,20.5,Regular,0.03163084533894118,Frozen Foods,83.9592,OUT010,1998,Medium,Tier 3,Grocery Store,5.486118160162331
2196,FDG52,13.65,Low Fat,0.06381782118323745,Frozen Foods,46.1402,OUT018,2009,Medium,Tier 3,Supermarket Type2,7.716096086968005
2197,FDW50,13.1,Low Fat,0.07300072981567698,Dairy,167.5158,OUT045,2002,Medium,Tier 2,Supermarket Type1,11.457415789301368
2198,FDX49,4.615,Regular,0.09695657012332916,Canned,232.23,OUT035,2004,Small,Tier 2,Supermarket Type1,17.242947477594946
2199,FDJ44,12.3,Regular,0.10104574631433202,Fruits and Vegetables,172.8396,OUT046,1997,Small,Tier 1,Supermarket Type1,13.779880363779128
2200,NCI31,20.0,Low Fat,0.07782486052929768,Others,37.519,OUT027,1985,Medium,Tier 3,Supermarket Type3,9.44375631536408
2201,FDZ52,19.2,Low Fat,0.09536072489053682,Frozen Foods,112.4886,OUT035,2004,Small,Tier 2,Supermarket Type1,10.69426600513101
2202,FDE17,20.1,Regular,0.05310480366340892,Frozen Foods,152.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,9.108493458909326
2203,FDG34,11.5,Regular,0.03702934848199531,Snack Foods,109.5254,OUT018,2009,Medium,Tier 3,Supermarket Type2,12.500708653157432
2204,FDE26,9.3,Low Fat,0.13887233809893446,Canned,143.0786,OUT010,1998,Medium,Tier 3,Grocery Store,6.611162622033243
2205,FDD56,15.2,Regular,0.09912201370744658,Fruits and Vegetables,176.5054,OUT018,2009,Medium,Tier 3,Supermarket Type2,14.385208254985278
2206,FDR52,12.65,Regular,0.07343521140094748,Frozen Foods,191.3846,OUT045,2002,Medium,Tier 2,Supermarket Type1,13.881974460759714
2207,FDQ13,11.1,Low Fat,0.010583393792869912,Canned,84.1908,OUT035,2004,Small,Tier 2,Supermarket Type1,9.105817638115248
2208,NCJ42,19.75,Low Fat,0.024731417691102375,Household,102.7332,OUT019,1985,Small,Tier 1,Grocery Store,7.429760840825664
2209,FDH10,21.0,Low Fat,0.08280201144486975,Snack Foods,192.6478,OUT019,1985,Small,Tier 1,Grocery Store,7.290471084883578
2210,NCG42,19.2,Low Fat,0.040393136173658896,Household,131.231,OUT035,2004,Small,Tier 2,Supermarket Type1,15.376074615880166
2211,FDT31,19.75,Low Fat,0.012396386323742315,Fruits and Vegetables,187.5872,OUT045,2002,Medium,Tier 2,Supermarket Type1,10.979605185078498
2212,DRD25,6.135,Low Fat,0.07615721074361849,Soft Drinks,112.686,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.330302345699003
2213,FDR35,12.5,Low Fat,0.020482600963638128,Breads,199.1742,OUT035,2004,Small,Tier 2,Supermarket Type1,16.361102043356965
2214,FDL33,7.235,Low Fat,0.0954603957940654,Snack Foods,193.9452,OUT045,2002,Medium,Tier 2,Supermarket Type1,14.319487019065473
2215,FDT45,15.85,Low Fat,0.05572095352205684,Snack Foods,53.3956,OUT035,2004,Small,Tier 2,Supermarket Type1,8.43691051391481
2216,FDT16,9.895,Regular,0.04760951128254868,Frozen Foods,260.5278,OUT045,2002,Medium,Tier 2,Supermarket Type1,20.685522171974956
2217,DRE49,20.75,Low Fat,0.0,Soft Drinks,153.0024,OUT035,2004,Small,Tier 2,Supermarket Type1,13.442071676114969
2218,DRF60,10.8,Low Fat,0.050835380811129885,Soft Drinks,239.9564,OUT049,1999,Medium,Tier 1,Supermarket Type1,15.623641558700207
2219,NCB54,8.76,Low Fat,0.048914469776503225,Health and Hygiene,128.3336,OUT049,1999,Medium,Tier 1,Supermarket Type1,13.673877086177736
